0.03,89.32,24.39
0.03,89.79,24.412
0.01,89.24,24.44
0.02,89.71,24.487
0.02,90.16,24.482
0.02,90.59,24.499
0.01,90.54,24.5
0,90.46,24.465
0.01,89.37,24.385
0,89.17,24.387
0,89.49,24.352
0.01,90.09,24.346
-0.01,89.69,24.348
-0.01,89.49,24.285
-0.01,89.66,24.269
-0.01,90.24,24.243
-0.01,91.26,24.245
0,91.21,24.237
0,91.83,24.241
-0.01,91.56,24.208
-0.01,91.21,24.151
0,92.06,24.118
0.01,91.53,24.068
-0.02,90.76,24.151
-0.01,91.08,24.131
-0.01,90.93,24.12
0,91.41,24.127
0,91.91,24.158
-0.01,90.89,24.162
-0.01,91.21,24.166
0,92.13,24.152
-0.01,91.98,24.143
-0.01,91.83,24.118
-0.01,91.66,24.082
-0.01,91.41,24.05
0,91.53,24.014
-0.01,91.56,23.969
-0.01,91.93,23.973
-0.01,92.35,24.026
-0.01,92.73,24.037
0,92.03,24.065
-0.02,92.35,24.026
0,92.38,24.02
0.01,91.96,23.996
-0.01,91.78,23.959
0,92.13,23.919
0,92.63,23.932
-0.01,92.38,23.913
0,92.55,23.91
-0.01,92.75,23.875
0,92.9,23.832
0.07,92.58,23.838
-0.08,93,23.739
-0.01,93.38,23.682
0,93.57,23.578
0,93.77,23.624
-0.01,93.38,23.642
-0.01,91.71,23.632
0,92.01,23.558
-0.01,91.31,23.561
0,91.31,23.54
0,91.18,23.55
0,90.36,23.529
0.01,90.91,23.665
0.01,91.33,23.65
-0.01,91.18,23.636
-0.01,91.81,23.733
-0.01,91.23,23.729
-0.01,89.99,23.722
-0.01,90.04,23.705
-0.01,90.26,23.733
-0.02,90.14,23.766
-0.01,89.39,23.734
-0.01,88.54,23.739
-0.01,88.2,23.696
-0.01,88.37,23.726
-0.01,89.12,23.728
-0.01,89.74,23.722
-0.01,89.89,23.691
-0.01,90.19,23.683
-0.01,89.81,23.656
-0.02,89.84,23.657
-0.02,89.79,23.646
-0.04,89.17,23.654
-0.02,89.84,23.646
-0.02,89.81,23.683
-0.02,89.49,23.683
-0.01,89.37,23.647
0.01,90.11,23.747
-0.01,89.76,23.737
0,90.16,23.729
0.01,89.71,23.71
-0.01,89.54,23.731
0.01,89.17,23.857
0.02,89.86,23.847
0.01,89.94,23.956
0.02,90.04,24.073
0.02,89.91,24.033
0,90.36,24.075
0.03,90.84,24.106
0,90.54,24.019
0.01,90.54,24.277
0.01,90.19,24.132
-0.01,88.42,24.252
-0.01,88.49,24.371
-0.01,88.77,24.314
0,88.57,24.498
-0.01,88.39,24.391
-0.01,88.72,24.434
-0.02,88.25,24.573
0.01,88.72,24.611
-0.03,88.92,24.483
0.01,88.64,24.82
-0.02,88.47,24.692
-0.03,88.62,24.748
-0.03,88.49,24.601
-0.02,88.67,24.727
-0.02,88.92,24.766
0,88.74,24.8
0,88.25,24.871
-0.03,86.75,24.801
-0.02,86.58,24.761
0.17,86.65,24.644
-0.2,87.87,24.632
-0.02,87.67,24.678
-0.02,87.57,24.637
-0.01,87.65,24.571
-0.01,88.39,24.604
-0.01,87.97,24.707
0.03,88.62,24.532
-0.01,87.97,24.487
-0.02,88.52,24.439
0,88.64,24.447
0.01,88.54,24.547
0.01,88.02,24.527
0.01,87.57,24.448
-0.01,88.12,24.35
0.01,88.62,24.302
0.03,89.74,24.372
0.04,89.74,24.389
0.02,90.21,24.309
0.04,89.99,24.307
0.02,89.44,24.227
0.01,89.44,24.256
0.02,89.64,24.205
-0.02,90.14,24.134
0.02,90.34,24.18
0,89.64,24.133
0.01,89.96,24.069
-0.01,90.84,24.036
0.01,90.39,24.005
0,90.46,24.024
0,90.41,24.064
0,90.76,24.015
-0.01,91.23,23.993
-0.01,91.68,23.995
-0.01,92.16,23.987
-0.01,92.13,24.012
-0.01,92.43,24.042
-0.02,92.8,24.001
0,93.3,23.985
-0.01,93.28,23.992
0,93.15,23.954
-0.01,93.6,23.951
0,93.82,23.981
-0.01,93.35,23.964
-0.01,93.3,23.995
-0.01,93.08,23.997
0,93.45,23.957
-0.01,93.33,23.941
-0.01,93.38,23.98
0.02,93.45,23.944
-0.01,93.52,23.944
-0.01,93.65,23.932
-0.01,93.9,23.979
0.01,93.87,23.966
-0.01,94.12,23.969
-0.01,94.02,23.915
0.01,94.3,23.892
-0.01,94.27,23.884
0,94.3,23.895
-0.01,94.42,23.903
0.01,94.37,23.862
-0.01,94.52,23.815
-0.01,94.47,23.84
-0.01,94.45,23.823
0,94.47,23.834
0,94.42,23.804
-0.01,94.65,23.81
-0.01,94.79,23.835
-0.01,94.94,23.808
-0.01,95.14,23.777
-0.01,95.34,23.746
0,95.44,23.78
-0.01,95.14,23.747
-0.01,95.02,23.8
-0.01,94.82,23.761
0,94.92,23.734
-0.01,94.7,23.722
-0.01,94.84,23.732
-0.01,94.99,23.784
-0.01,95.02,23.735
-0.01,95.22,23.737
-0.01,95.24,23.692
-0.01,95.42,23.802
0,95.29,23.82
0.01,95.37,23.816
0.01,95.59,23.821
-0.01,95.94,23.836
0,95.72,23.855
0,95.64,23.868
0,95.12,23.868
-0.01,94.42,23.871
-0.02,93.82,23.846
-0.02,93.75,23.869
-0.03,94.02,23.855
-0.02,93.25,23.849
-0.02,92.5,23.847
-0.01,92.65,23.824
-0.02,92.18,23.833
-0.01,92.3,23.871
0.01,92.63,23.846
0.01,93.05,23.888
0.02,93,23.868
0.03,93,23.867
0.01,92.85,23.888
0,92.73,23.908
0.01,93.05,23.909
0.01,92.7,23.92
0.01,93,23.944
0.01,93.05,23.923
-0.01,93.05,23.931
-0.01,92.88,23.94
-0.01,92.85,23.938
-0.01,93.1,23.941
-0.01,92.85,23.937
0.01,93.2,23.973
-0.01,93.13,23.981
-0.01,92.93,23.97
-0.01,93.03,23.981
0,92.75,23.981
-0.02,92.53,24.003
-0.01,92.63,24.012
0.01,93.05,24.025
0.01,93.08,24.058
-0.01,92.48,24.09
0.01,92.73,24.039
-0.01,92.33,24.06
0.02,92.23,24.121
0,91.48,24.164
0.01,91.66,24.269
0.01,91.73,24.261
0.01,92.16,24.351
0,91.96,24.29
0,91.46,24.437
-0.02,91.18,24.439
0.01,91.08,24.425
-0.01,91.16,24.499
0,91.11,24.42
-0.01,91.33,24.398
-0.03,91.31,24.446
-0.02,91.41,24.516
0.01,91.23,24.429
0,90.74,24.42
-0.02,90.96,24.458
-0.02,91.06,24.448
0.02,91.21,24.492
-0.05,90.98,24.342
-0.02,91.08,24.437
-0.01,90.93,24.41
-0.02,91.01,24.388
-0.01,91.33,24.401
-0.01,91.33,24.457
0.01,91.28,24.465
0.01,91.68,24.363
0.01,91.46,24.357
0.02,91.61,24.387
0.01,91.48,24.326
0.01,91.86,24.337
0.02,92.21,24.363
0.01,92.03,24.401
0,92.48,24.376
0,92.7,24.299
0.01,92.9,24.322
0.01,93.1,24.314
0.02,93.08,24.302
0.01,93.45,24.284
0.03,93.67,24.246
0.02,93.67,24.202
0.01,93.77,24.138
0,94.1,24.173
0.01,94.15,24.083
0.01,94.3,24.061
0.01,94.35,24.083
0,94.4,23.992
-0.01,94.55,24.065
0,94.02,24.067
-0.01,94.42,24.046
-0.01,94.62,24.116
0,94.5,24.148
0.01,94.07,24.096
0.01,93.7,24.127
-0.01,93.8,24.086
-0.03,94.32,24.028
-0.01,94.77,24.08
-0.01,95.22,24.093
-0.01,95.17,24.141
-0.01,95.22,24.181
-0.01,94.79,24.15
-0.01,94.75,24.146
-0.01,94.6,24.165
0,94.7,24.164
0,95.19,24.14
-0.01,95.34,24.126
-0.01,95.02,24.115
0.01,95.44,24.141
-0.01,95.59,24.123
-0.01,95.37,24.108
-0.01,95.54,24.109
0,95.69,24.088
-0.01,95.82,24.059
-0.01,95.77,24.065
-0.01,95.67,24.067
-0.01,95.47,24.048
-0.01,95.77,24.052
0,96.09,24.06
0,96.09,24.098
-0.01,95.97,24.087
-0.01,95.67,24.067
0,95.89,24.05
-0.01,95.84,24.029
-0.01,95.77,24.022
0,95.37,24.017
0,94.1,24.022
0,94.7,24.051
0.01,94.7,24.021
-0.01,94.99,24.028
0,94.92,24.022
0,94.94,24.028
-0.01,94.87,24.002
0,95.34,24.003
0,95.22,23.957
-0.01,95.29,23.983
0,95.29,23.964
-0.01,95.22,23.946
-0.01,95.22,23.935
-0.01,95.37,23.958
-0.01,94.94,23.951
0,94.99,23.911
0,95.19,23.945
0,95.39,23.925
0.01,95.39,23.892
-0.01,95.37,23.898
0,95.37,23.902
0.01,95.54,23.866
0.01,95.99,23.873
-0.01,96.14,23.847
-0.01,96.07,23.853
-0.01,95.62,23.843
-0.02,95.24,23.811
-0.03,94.79,23.808
-0.02,94.97,23.837
0,94.89,23.824
0,94.75,23.825
0,93.87,23.84
0,93.57,23.839
-0.01,93.82,23.826
-0.01,93.75,23.825
-0.01,93.65,23.791
-0.01,93.13,23.84
0,93.18,23.831
-0.01,93.75,23.812
0.02,93.3,23.857
0.01,93.1,23.854
0.01,93.55,23.829
0.02,94.2,23.835
0.02,94.02,23.878
0.01,93.9,23.918
0.01,94.1,23.891
0.01,93.95,23.941
0,93.25,23.873
0.01,93.92,23.971
0.01,93.65,23.987
0.02,93.67,23.974
0,93.87,24.094
0.01,93.3,24.128
0.01,93.05,24.123
0.02,93,24.192
-0.01,92.9,24.286
-0.01,92.5,24.18
0,92.6,24.16
-0.01,92.28,24.271
0,92.06,24.317
0.01,91.93,24.331
-0.01,91.71,24.252
-0.01,91.58,24.29
-0.01,91.71,24.309
0,91.61,24.314
-0.02,91.83,24.352
-0.01,91.86,24.351
-0.01,92.13,24.381
-0.02,92.33,24.403
-0.01,92.38,24.346
0.01,92.28,24.359
-0.01,92.48,24.361
-0.01,92.63,24.431
0,92.95,24.356
0.02,93.3,24.312
0.01,93.4,24.378
0.02,93.35,24.351
0.01,93.4,24.3
0.01,93.2,24.387
-0.01,93.05,24.441
-0.02,92.83,24.384
-0.01,92.55,24.369
0,93.08,24.361
0,92.88,24.322
-0.01,93.3,24.311
-0.01,92.6,24.299
0,92.6,24.244
0.01,91.98,24.268
0.01,92.01,24.305
0,92.06,24.298
0,92.23,24.279
0.01,92.98,24.272
-0.01,93.38,24.188
0,93.57,24.179
0,93.95,24.176
0.01,94.47,24.21
0.03,94.02,24.205
0.02,94.37,24.173
0.02,94.2,24.145
0.03,94.25,24.156
0.01,94.5,24.115
-0.01,94.72,24.164
0.01,94.72,24.15
0,94.7,24.135
0,95.12,24.135
0.01,95.34,24.051
-0.01,95.49,24.032
-0.01,95.74,24.024
0,95.92,24.002
0,96.07,23.985
0,96.36,23.941
-0.01,96.61,23.958
-0.01,96.76,23.985
0,96.86,23.946
-0.02,96.96,23.965
-0.01,97.06,23.956
0,97.11,23.976
0,97.11,23.981
0,97.14,23.97
-0.02,97.26,23.966
-0.01,97.36,23.963
-0.01,97.43,23.961
-0.01,97.53,23.938
-0.01,97.53,23.955
-0.01,97.61,23.949
-0.01,97.61,23.934
0,97.71,23.969
-0.01,97.81,23.935
-0.01,97.78,23.928
-0.01,97.76,23.939
-0.01,97.76,23.938
-0.02,97.78,23.91
-0.01,97.86,23.911
-0.01,97.88,23.95
-0.01,97.96,23.983
0.01,98.08,23.968
-0.01,98.13,23.951
0.05,98.16,23.928
0.01,98.23,23.948
-0.01,98.18,23.963
0,98.11,23.955
0,98.16,23.957
0,98.01,23.953
0,98.03,23.945
-0.01,97.96,23.949
0.01,97.96,23.94
-0.01,97.98,23.918
0.02,98.08,23.897
0,98.01,23.91
0,97.73,23.909
-0.02,97.48,23.905
-0.01,97.19,23.887
-0.01,97.31,23.914
0,97.38,23.893
-0.02,97.24,23.882
0,97.53,23.88
0,97.46,23.874
-0.01,96.84,23.857
-0.01,97.26,23.822
0,97.46,23.792
-0.01,97.78,23.804
0.01,97.98,23.81
0,97.48,23.773
-0.01,96.79,23.798
0.01,95.99,23.79
-0.01,95.99,23.848
0,96.07,23.864
-0.01,96.51,23.859
0,96.44,23.867
-0.01,96.02,23.831
-0.01,95.79,23.813
-0.01,95.52,23.831
-0.01,96.02,23.859
-0.01,96.19,23.878
-0.01,95.94,23.848
-0.01,95.79,23.835
0,95.27,23.838
0,94.84,23.848
-0.02,94.2,23.873
-0.04,92.88,23.866
-0.05,92.95,23.846
-0.02,91.86,23.882
-0.01,92.43,23.857
0.01,92.48,23.917
0.01,92.45,23.883
0.02,92.28,24.036
0.02,92.01,24.124
0.03,92.06,24.128
0.02,92.18,23.947
0.04,91.88,24.023
0.04,91.51,24.068
0.03,91.28,24.262
0,90.91,24.505
-0.01,90.81,24.303
-0.03,90.19,24.424
-0.02,90.39,24.349
-0.05,90.41,24.555
-0.02,90.39,24.569
0.01,90.81,24.95
-0.01,89.81,24.923
0.01,90.01,24.89
0.02,90.19,24.697
0.04,90.26,24.765
0.02,89.91,24.613
-0.01,89.52,24.597
0.01,89.89,24.726
0,89.09,24.837
0.02,88.62,24.813
0.01,89.19,24.827
0,89.89,24.816
0.04,89.64,24.753
0.01,88.87,24.701
0.01,89.17,24.748
0.01,89.47,24.664
-0.01,89.57,24.694
-0.04,89.37,24.794
-0.05,88.89,24.75
-0.02,89.39,24.681
-0.02,88.97,24.641
-0.02,89.02,24.529
0.02,89.19,24.734
0.29,89.07,24.678
-0.29,89.32,24.632
0.03,89.09,24.761
-0.01,89.22,24.744
0,88.87,24.861
-0.01,89.34,24.833
0,89.66,24.915
0.01,89.76,24.788
0.01,89.66,24.784
0.01,90.11,24.801
0.01,89.74,24.756
-0.01,90.24,24.675
-0.02,90.66,24.572
0.02,90.34,24.583
0,91.16,24.558
0.01,91.21,24.593
-0.01,91.83,24.507
0.02,92.43,24.486
0.02,92.25,24.542
0.03,93.05,24.466
0.04,93.52,24.471
0.04,93.97,24.488
0.01,93.67,24.441
0.02,93.8,24.429
0.01,94.02,24.337
0.02,93.72,24.363
-0.01,94.2,24.299
0.01,94.57,24.339
0.01,94.94,24.272
-0.01,95.02,24.238
0.01,95.52,24.233
0,94.99,24.172
0,94.99,24.19
-0.02,95.14,24.174
-0.02,95.12,24.126
-0.01,95.34,24.13
-0.01,95.59,24.156
-0.01,95.59,24.167
-0.01,95.77,24.145
-0.02,95.97,24.089
-0.01,96.24,24.111
-0.01,96.36,24.077
-0.02,96.54,24.062
-0.01,96.34,24.086
-0.01,96.41,24.13
-0.01,96.41,24.11
-0.01,96.24,24.142
-0.01,96.59,24.15
-0.01,96.54,24.197
0.01,96.71,24.204
-0.01,96.94,24.161
-0.01,96.94,24.195
-0.01,96.94,24.255
-0.01,97.01,24.255
0.01,96.86,24.234
-0.01,97.01,24.204
-0.01,97.19,24.214
-0.01,96.94,24.141
-0.01,97.09,24.163
0,97.19,24.16
0.01,97.19,24.201
-0.01,97.24,24.161
0,97.34,24.147
-0.01,97.46,24.156
-0.01,97.73,24.172
0,97.93,24.167
-0.02,98.11,24.186
0.01,98.33,24.125
-0.02,98.43,24.12
0,98.53,24.107
-0.01,98.41,24.12
-0.01,98.21,24.13
0,98.16,24.144
-0.02,98.03,24.115
-0.01,98.06,24.154
-0.01,98.01,24.088
-0.01,97.98,24.091
0.01,97.98,24.088
0,97.88,24.108
0.01,97.83,24.094
-0.01,97.83,24.096
-0.01,97.78,24.063
-0.01,97.68,24.061
0,97.36,24.048
-0.01,97.31,24.028
0,97.46,24.042
0,97.43,24.053
-0.01,97.34,24.031
-0.01,97.16,24.045
-0.02,96.07,24.046
-0.01,95.82,24.023
-0.01,95.34,24.049
-0.04,94.57,24.017
-0.05,94.25,24.008
-0.04,93.6,23.964
-0.02,93.2,24
-0.02,92.83,24.007
0.01,92.5,24.013
-0.01,92.43,23.943
0.02,92.33,23.907
0.03,92.38,23.985
0.03,92.8,23.98
0.03,92.75,23.966
0.02,92.9,24.033
0.02,92.88,24.077
0.02,93.1,24.06
0.02,93.4,24.106
0.02,93.5,24.122
0.01,93.48,24.132
-0.01,93.52,24.173
-0.01,93.6,24.198
-0.01,93.52,24.166
0.01,93.05,24.253
0.03,93.35,24.253
0.01,92.85,24.259
0.01,92.9,24.246
0.01,93.03,24.268
0.01,92.75,24.249
0.01,92.78,24.347
0.01,93.13,24.341
0.01,92.43,24.389
0.02,92.43,24.323
0.01,92.45,24.426
0,92.35,24.427
0,92.8,24.375
0.01,92.48,24.463
0.01,92.53,24.514
-0.02,92.48,24.464
-0.02,92.53,24.509
-0.01,92.21,24.637
0.02,91.96,24.673
0.01,92.16,24.832
-0.02,91.86,24.708
0.01,91.78,24.756
-0.02,91.03,24.725
0.01,90.09,24.689
0.01,90.36,24.716
0.02,89.96,24.787
-0.02,90.11,24.725
-0.01,89.79,24.75
0.01,90.16,24.847
0.01,89.96,24.961
0.02,91.08,24.908
0.01,90.24,24.927
-0.01,90.29,24.808
-0.04,89.64,24.872
-0.02,89.62,24.791
0.01,89.54,24.737
0,89.71,24.688
-0.03,89.71,24.753
-0.06,89.84,24.681
-0.01,90.01,24.726
-0.04,89.49,24.664
-0.03,88.97,24.782
0.02,89.49,24.774
0.04,90.11,24.72
-0.02,89.32,24.661
0,89.54,24.725
0,90.19,24.697
-0.01,90.39,24.679
0,90.66,24.644
0.03,90.86,24.611
0.05,91.41,24.594
0.02,91.46,24.489
0.02,91.11,24.525
0.04,91.63,24.527
0.02,91.36,24.451
0.02,91.86,24.382
0.02,92.18,24.378
0.02,91.98,24.341
-0.01,92.65,24.371
0.02,92.6,24.315
0,92.95,24.314
0,92.7,24.298
0.01,93.25,24.281
-0.01,93.28,24.179
-0.01,93.95,24.315
-0.01,93.52,24.321
0,93.6,24.29
-0.01,93.77,24.307
-0.01,93.6,24.3
-0.01,93.62,24.301
-0.02,94.12,24.28
0,94.42,24.25
0,94.7,24.228
-0.01,95.19,24.259
-0.01,95.07,24.248
-0.01,95.19,24.214
-0.01,95.34,24.238
0,95.57,24.225
-0.01,95.87,24.237
-0.01,96.14,24.233
0,96.21,24.207
-0.01,96.31,24.162
-0.01,96.54,24.147
-0.01,96.74,24.154
-0.01,96.96,24.123
-0.02,97.06,24.142
-0.01,97.14,24.113
0.01,97.09,24.081
-0.02,97.14,24.049
0,97.29,24.073
0,97.09,24.066
-0.02,96.96,24.063
0,96.96,24.014
-0.01,96.89,24.059
-0.01,96.94,24.068
-0.01,96.94,24.054
-0.01,97.14,24.017
-0.01,96.99,24.041
-0.01,96.79,24.024
-0.01,96.46,24.023
-0.01,96.16,24.008
0,95.59,24.046
0.01,95.17,24.042
-0.01,95.52,24.037
-0.01,95.27,24.033
-0.01,95.22,24.02
-0.01,95.24,24.025
0,95.02,24.004
-0.01,94.55,24.012
0.01,94.32,23.978
0,95.04,23.98
-0.01,94.84,23.942
0,95.17,23.914
-0.01,95.14,23.896
0,94.77,23.849
0,94.82,23.806
-0.01,95.17,23.826
0,95.17,23.803
0,95.14,23.799
0.01,95.37,23.833
0.02,94.84,23.79
-0.01,94.72,23.802
-0.01,94.92,23.795
-0.02,94.5,23.769
-0.01,94.37,23.78
-0.02,93.85,23.778
-0.04,93.35,23.759
-0.01,93.13,23.824
-0.01,93.52,23.821
0.01,93.65,23.787
-0.01,93.33,23.781
0.02,93.28,23.843
0.02,92.95,23.781
0.01,93.23,23.852
0.02,93.62,23.828
0.01,93.62,23.857
0.03,93.57,23.905
0.04,94.25,23.946
-0.01,94.15,23.88
0.02,93.95,23.983
0,93.5,24.086
0,92.88,24.049
0.01,92.7,24.157
0.01,92.9,24.203
-0.04,92.98,24.139
-0.02,93.2,24.133
-0.02,93.28,24.223
-0.01,93.55,24.227
0.02,93.52,24.179
0.01,93.48,24.215
0.02,94.07,24.228
-0.01,94.15,24.229
0.01,93.67,24.276
0.01,93.03,24.163
0.01,92.85,24.355
0.01,93.08,24.314
0.01,92.53,24.356
0.01,92.98,24.383
0.02,92.58,24.498
0.01,92.43,24.456
0.02,92.6,24.408
0.01,91.91,24.441
0,91.86,24.53
0.01,91.88,24.559
0.02,91.46,24.513
0.02,91.96,24.595
0,91.58,24.657
0.01,92.06,24.643
0,91.66,24.643
-0.02,91.28,24.666
0,91.63,24.555
-0.01,90.93,24.56
0,91.23,24.662
-0.01,91.03,24.705
-0.01,90.81,24.809
-0.02,90.14,24.805
-0.01,89.96,24.74
-0.02,90.41,24.69
-0.03,90.54,24.709
-0.04,90.41,24.624
-0.05,90.26,24.55
-0.04,89.57,24.58
-0.04,89.52,24.527
-0.03,89.37,24.436
0.02,89.39,24.607
0,89.02,24.592
0.02,88.74,24.587
0.01,89.52,24.507
-0.02,90.06,24.447
0.01,90.21,24.492
0.04,90.59,24.494
0.01,90.61,24.512
0.01,91.13,24.506
0,91.71,24.486
0.04,91.98,24.486
0.04,92.16,24.524
0.04,92.03,24.452
0.02,91.66,24.51
0.03,91.86,24.499
0.02,91.78,24.473
0.01,92.11,24.48
0.01,92.03,24.469
0.01,92.01,24.47
0.01,91.76,24.445
-0.01,92.06,24.418
0.01,92.3,24.4
-0.01,92.85,24.414
-0.01,93.13,24.366
0.01,93.38,24.374
-0.01,93.4,24.341
-0.01,93.4,24.324
0,93.6,24.329
-0.01,93.92,24.3
-0.02,94.4,24.268
-0.01,94.2,24.238
-0.01,94.45,24.266
-0.01,94.6,24.208
-0.01,94.75,24.223
-0.01,94.99,24.199
-0.01,95.14,24.166
-0.01,95.19,24.173
-0.01,95.24,24.185
-0.01,95.32,24.13
-0.01,95.49,24.11
-0.01,95.77,24.095
0.01,96.07,24.108
-0.01,96.19,24.064
-0.01,96.39,24.061
0,96.51,24.012
-0.02,96.71,23.994
0,96.91,23.964
-0.02,97.04,24.009
-0.01,97.14,23.972
-0.01,97.19,23.962
-0.01,97.29,23.985
-0.01,97.36,23.989
0,97.41,23.999
-0.01,97.53,23.985
0,97.66,23.975
-0.01,97.76,23.985
-0.01,97.73,23.97
0,97.63,23.972
-0.01,97.73,24.005
0,97.68,24.01
-0.01,97.71,24.021
-0.01,97.78,24.029
-0.01,97.91,24.025
-0.01,98.03,23.993
-0.01,98.11,23.97
0.29,98.18,23.97
-0.32,98.08,24.011
-0.01,98.01,23.991
-0.01,97.63,23.994
-0.01,97.56,23.989
0,97.29,23.979
-0.01,96.99,23.964
-0.01,96.86,23.98
0,96.96,23.951
-0.01,96.84,23.972
0,96.64,23.966
-0.01,96.66,23.972
0.01,96.44,23.938
0,97.04,23.925
-0.01,96.94,23.916
0.01,97.09,23.925
0,96.49,23.924
-0.01,96.02,23.944
-0.02,95.34,23.945
-0.03,94.82,23.933
-0.04,94.62,23.912
-0.05,94.4,23.957
-0.05,94.27,23.952
-0.04,93.95,23.96
-0.02,93.87,23.961
-0.01,93.72,23.944
0.01,93.85,23.955
0.02,93.92,23.977
0.05,93.75,23.998
0.05,93.7,23.989
0.05,93.75,24.029
0.05,93.82,24.056
0.06,93.62,24.033
0.04,93.77,24.074
0.04,93.65,24.114
0.03,93.55,24.135
0.01,93.67,24.214
0.03,93.67,24.208
0.01,93.67,24.254
0,93.48,24.284
0.01,93.43,24.382
0.02,93.3,24.311
0.02,93.2,24.397
-0.02,93.45,24.478
0,93.28,24.477
-0.01,92.78,24.669
-0.01,92.8,24.631
-0.01,92.63,24.695
0.02,93.05,24.582
0.02,91.38,24.731
0.01,91.38,24.699
0,91.06,24.73
0.01,90.51,24.723
0.02,90.36,24.945
0.04,90.14,24.813
0.01,89.09,24.839
-0.02,89.64,24.839
-0.05,89.81,24.806
-0.03,90.01,24.893
-0.02,90.16,24.806
-0.01,89.84,24.849
-0.01,89.39,24.86
-0.01,90.09,24.923
-0.01,89.44,24.931
-0.01,90.16,25.048
0,89.86,24.811
-0.04,89.66,24.879
-0.02,89.99,24.869
-0.02,89.42,24.783
0,89.69,24.856
0,89.59,24.824
-0.01,90.34,24.796
-0.03,90.36,24.831
-0.01,90.16,24.789
-0.01,89.89,24.686
-0.01,89.81,24.696
0.01,90.24,24.735
0.01,89.62,24.678
-0.02,89.39,24.713
0,90.01,24.75
-0.01,89.32,24.647
-0.02,89.49,24.713
-0.02,89.62,24.642
0,89.76,24.634
0.02,90.46,24.597
0.02,90.49,24.64
0.02,90.91,24.574
0.03,91.33,24.599
0.02,91.98,24.61
0.02,91.51,24.544
0.01,91.73,24.576
0.03,92.5,24.561
0,92.33,24.534
0.01,92.5,24.539
0.02,92.53,24.541
0.02,92.63,24.553
0.01,92.9,24.494
0.02,93.03,24.545
-0.01,93.35,24.505
-0.01,93.4,24.471
0.02,93.8,24.506
0,93.9,24.501
-0.01,93.97,24.485
0.01,94.45,24.495
0,94.52,24.475
0.01,94.87,24.49
0,94.97,24.458
0.01,94.75,24.441
-0.02,94.82,24.404
-0.02,94.12,24.454
-0.01,93.43,24.446
-0.01,93.08,24.442
-0.02,93.35,24.373
-0.01,93.23,24.368
0.01,93.18,24.381
-0.01,93.2,24.374
0,93.45,24.396
0,93.5,24.358
-0.01,93.85,24.33
0,93.72,24.345
0.01,94.17,24.342
0.01,94.35,24.372
0,94.5,24.381
-0.01,94.94,24.352
-0.01,95.22,24.345
-0.01,95.29,24.376
0,95.44,24.35
-0.01,95.72,24.344
0.01,96.09,24.338
-0.01,96.16,24.348
-0.01,96.29,24.343
0.02,96.44,24.333
0,96.61,24.311
0,96.69,24.308
0.01,97.01,24.297
0.01,97.11,24.306
-0.01,97.24,24.284
0.02,97.26,24.303
-0.01,97.29,24.305
0.01,97.26,24.259
-0.01,97.26,24.236
-0.01,97.41,24.237
-0.01,97.41,24.252
0,97.34,24.249
0.02,97.31,24.215
-0.04,97.21,24.264
-0.01,97.24,24.264
0,97.01,24.236
-0.01,96.94,24.206
-0.01,97.01,24.229
0,96.99,24.239
0,97.01,24.237
-0.01,96.89,24.241
0.01,96.89,24.244
-0.01,96.86,24.23
0,96.71,24.203
0.01,96.79,24.204
-0.01,96.74,24.181
0,96.84,24.198
-0.01,96.74,24.19
0,96.69,24.181
0,96.51,24.167
-0.01,96.49,24.193
0,96.44,24.192
-0.01,96.44,24.189
-0.01,96.41,24.193
0,96.41,24.206
-0.02,96.39,24.194
-0.03,96.14,24.201
-0.02,96.04,24.229
-0.04,95.84,24.22
-0.04,95.64,24.224
-0.03,95.54,24.253
-0.03,95.49,24.245
-0.05,95.29,24.251
-0.04,94.97,24.277
-0.04,94.65,24.29
-0.04,94.75,24.282
0.01,95.02,24.272
0.02,94.67,24.338
0.03,94.72,24.384
0.04,94.65,24.468
0.04,94.67,24.457
0.05,94.45,24.519
0.05,94.35,24.547
0.02,94.17,24.566
0.03,94.37,24.626
0.02,94.37,24.61
0.03,94.22,24.67
0,93.9,24.693
0.01,93.7,24.631
0,93.62,24.727
0.01,93.75,24.647
0,93.55,24.65
-0.02,93.6,24.636
-0.03,93.35,24.63
-0.02,93.7,24.644
0.01,93.75,24.718
0.02,93.97,24.709
-0.01,93.85,24.679
0,93.75,24.681
0,93.65,24.654
0,93.5,24.67
0,93.5,24.659
-0.02,93.28,24.632
-0.02,93.28,24.597
-0.02,93.77,24.574
-0.01,93.5,24.577
-0.01,93.4,24.565
0.01,93.8,24.557
-0.01,93.52,24.604
-0.02,93.3,24.6
0,93.6,24.56
-0.02,93.15,24.534
0.01,93.03,24.496
0.22,92.98,24.493
-0.28,92.28,24.451
-0.01,91.88,24.459
-0.02,92.13,24.42
0,92.48,24.436
-0.02,92.5,24.482
-0.01,92.5,24.413
-0.02,92.93,24.474
-0.01,92.6,24.421
0.01,92.95,24.403
-0.01,93.03,24.32
-0.02,93.33,24.345
-0.01,93.5,24.302
-0.01,94.02,24.337
0.01,94.27,24.284
0,94,24.279
0.01,94.57,24.256
0.03,94.65,24.241
0.04,94.37,24.212
0.01,94.57,24.279
0.02,94.7,24.234
0.03,94.77,24.223
0.01,94.92,24.234
0.01,95.09,24.185
0.01,95.24,24.209
-0.02,95.19,24.176
0,95.19,24.164
